transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date
18962,38,2132,2017-06-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1999-06-23,2020-08-12 17:40:34.669269
18963,12,1792,2017-07-22,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,2020-08-12 17:40:34.669269
18964,28,2793,2017-08-12,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-11,2020-08-12 17:40:34.669269
18965,19,503,2017-08-31,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2011-05-07,2020-08-12 17:40:34.669269
18966,55,1683,2017-07-07,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23,2020-08-12 17:40:34.669269
18967,23,110,2017-07-08,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
18968,71,1206,2017-07-23,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,2020-08-12 17:40:34.669269
18969,69,2903,2017-09-30,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-05-22,2020-08-12 17:40:34.669269
18970,11,1,2017-03-29,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-09,2020-08-12 17:40:34.669269
18971,49,3238,2017-12-01,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,2020-08-12 17:40:34.669269
18972,23,2440,2017-11-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
18973,28,2087,2017-05-27,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22,2020-08-12 17:40:34.669269
18974,37,827,2017-10-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,2020-08-12 17:40:34.669269
18975,4,392,2017-09-20,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,2020-08-12 17:40:34.669269
18976,67,200,2017-12-23,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
18977,35,405,2017-01-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
18978,49,3060,2017-07-06,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10,2020-08-12 17:40:34.669269
18979,72,3070,2017-09-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,2020-08-12 17:40:34.669269
18980,7,870,2017-06-09,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,2020-08-12 17:40:34.669269
18981,49,268,2017-10-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,2020-08-12 17:40:34.669269
18982,76,2196,2017-04-27,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2010-06-07,2020-08-12 17:40:34.669269
18983,21,743,2017-01-03,0.5004582484725051,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-10-02,2020-08-12 17:40:34.669269
18984,80,1281,2017-04-29,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-07,2020-08-12 17:40:34.669269
18985,39,3412,2017-05-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-10-01,2020-08-12 17:40:34.669269
18986,14,2861,2017-01-30,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2009-03-08,2020-08-12 17:40:34.669269
18987,13,3020,2017-01-19,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,2020-08-12 17:40:34.669269
18988,0,1401,2017-04-21,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,2020-08-12 17:40:34.669269
18989,11,968,2017-05-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-04,2020-08-12 17:40:34.669269
18990,82,2616,2017-11-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11,2020-08-12 17:40:34.669269
18991,49,2189,2017-08-12,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,2020-08-12 17:40:34.669269
18992,70,691,2017-11-21,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2011-01-10,2020-08-12 17:40:34.669269
18993,3,1887,2017-01-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,2020-08-12 17:40:34.669269
18994,74,3096,2017-09-19,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,2020-08-12 17:40:34.669269
18995,27,289,2017-03-19,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,2020-08-12 17:40:34.669269
18996,68,1140,2017-02-13,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2014-10-10,2020-08-12 17:40:34.669269
18997,62,1041,2017-05-31,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,2020-08-12 17:40:34.669269
18998,75,1537,2017-02-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
18999,0,3112,2017-01-30,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31,2020-08-12 17:40:34.669269
19000,24,1259,2017-05-12,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,2020-08-12 17:40:34.669269
19001,92,2548,2017-12-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,2020-08-12 17:40:34.669269
19002,25,1243,2017-02-08,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,2020-08-12 17:40:34.669269
19003,21,3134,2017-08-01,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,2020-08-12 17:40:34.669269
19004,86,1426,2017-09-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,2020-08-12 17:40:34.669269
19005,6,1190,2017-01-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04,2020-08-12 17:40:34.669269
19006,75,2630,2017-09-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
19007,67,1758,2017-11-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2006-05-22,2020-08-12 17:40:34.669269
19008,25,3458,2017-02-06,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
19009,2,1138,2017-05-31,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1991-11-07,2020-08-12 17:40:34.669269
19010,73,1451,2017-07-03,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1991-07-10,2020-08-12 17:40:34.669269
19011,0,1700,2017-05-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-10,2020-08-12 17:40:34.669269
19012,84,3398,2017-01-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24,2020-08-12 17:40:34.669269
19013,56,107,2017-01-30,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,2020-08-12 17:40:34.669269
19014,0,468,2017-03-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2003-02-07,2020-08-12 17:40:34.669269
19015,92,1933,2017-09-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,2020-08-12 17:40:34.669269
19016,80,29,2017-04-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,2020-08-12 17:40:34.669269
19017,56,2684,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1998-12-17,2020-08-12 17:40:34.669269
19018,0,3384,2017-12-01,0.0,Approved,Solex,Standard,medium,medium,1695.42,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
19019,15,500,2017-10-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2016-02-04,2020-08-12 17:40:34.669269
19020,48,2004,2017-07-13,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10,2020-08-12 17:40:34.669269
19021,43,2473,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-02-16,2020-08-12 17:40:34.669269
19022,27,174,2017-06-14,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,2020-08-12 17:40:34.669269
19023,18,1958,2017-05-16,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,2020-08-12 17:40:34.669269
19024,9,2196,2017-10-20,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1996-11-09,2020-08-12 17:40:34.669269
19025,36,1937,2017-08-04,0.5004582484725051,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19,2020-08-12 17:40:34.669269
19026,64,461,2017-12-04,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-22,2020-08-12 17:40:34.669269
19027,44,1811,2017-09-25,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
19028,89,3261,2017-11-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2005-05-10,2020-08-12 17:40:34.669269
19029,32,1549,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12,2020-08-12 17:40:34.669269
19030,77,810,2017-10-23,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-07-25,2020-08-12 17:40:34.669269
19031,6,2548,2017-05-26,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,2020-08-12 17:40:34.669269
19032,31,1284,2017-10-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,2020-08-12 17:40:34.669269
19033,6,2548,2017-04-10,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,2020-08-12 17:40:34.669269
19034,53,2612,2017-03-23,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,2020-08-12 17:40:34.669269
19035,71,884,2017-11-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,2020-08-12 17:40:34.669269
19036,71,1579,2017-02-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-09,2020-08-12 17:40:34.669269
19037,28,401,2017-06-18,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,2020-08-12 17:40:34.669269
19038,59,1492,2017-07-11,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-10-02,2020-08-12 17:40:34.669269
19039,15,1134,2017-11-27,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07,2020-08-12 17:40:34.669269
19040,90,2932,2017-01-19,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,2020-08-12 17:40:34.669269
19041,4,1595,2017-09-06,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2012-05-18,2020-08-12 17:40:34.669269
19042,0,963,2017-10-02,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26,2020-08-12 17:40:34.669269
19043,62,334,2017-06-26,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,2020-08-12 17:40:34.669269
19044,8,2034,2017-05-22,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,2020-08-12 17:40:34.669269
19045,51,805,2017-08-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
19046,0,2410,2017-11-02,1.0,Approved,Solex,Standard,medium,medium,877.6,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
19047,76,308,2017-12-05,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,2020-08-12 17:40:34.669269
19048,47,2777,2017-03-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2009-04-12,2020-08-12 17:40:34.669269
19049,55,2585,2017-12-25,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,2020-08-12 17:40:34.669269
19050,95,2886,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,2020-08-12 17:40:34.669269
19051,85,469,2017-04-28,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,2020-08-12 17:40:34.669269
19052,18,1643,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,2020-08-12 17:40:34.669269
19053,14,2308,2017-03-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,2020-08-12 17:40:34.669269
19054,62,3195,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,2020-08-12 17:40:34.669269
19055,12,58,2017-11-21,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2013-03-12,2020-08-12 17:40:34.669269
19056,58,1153,2017-10-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-07-20,2020-08-12 17:40:34.669269
19057,13,1003,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,2020-08-12 17:40:34.669269
19058,58,1814,2017-07-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,2020-08-12 17:40:34.669269
19059,44,916,2017-07-20,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
19060,53,2934,2017-09-12,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2010-08-20,2020-08-12 17:40:34.669269
19061,23,3337,2017-12-20,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
19062,48,3349,2017-02-20,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
19063,0,213,2017-12-02,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2001-11-25,2020-08-12 17:40:34.669269
19064,70,1955,2017-10-13,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11,2020-08-12 17:40:34.669269
19065,41,490,2017-08-07,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,2020-08-12 17:40:34.669269
19066,55,1680,2017-09-09,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23,2020-08-12 17:40:34.669269
19067,6,891,2017-04-18,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,2006-11-10,2020-08-12 17:40:34.669269
19068,40,155,2017-08-03,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
19069,69,892,2017-05-24,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2016-12-06,2020-08-12 17:40:34.669269
19070,35,1647,2017-01-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
19071,81,2970,2017-07-11,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
19072,12,1347,2017-09-21,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,2020-08-12 17:40:34.669269
19073,53,1906,2017-11-13,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,2020-08-12 17:40:34.669269
19074,70,2340,2017-05-28,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2011-01-10,2020-08-12 17:40:34.669269
19075,10,2572,2017-08-18,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,2020-08-12 17:40:34.669269
19076,40,1633,2017-02-10,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-20,2020-08-12 17:40:34.669269
19077,75,1361,2017-04-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
19078,40,24,2017-10-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2008-03-19,2020-08-12 17:40:34.669269
19079,67,3142,2017-08-19,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
19080,1,95,2017-06-06,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
19081,36,2988,2017-04-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1999-07-20,2020-08-12 17:40:34.669269
19082,81,2409,2017-08-19,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
19083,90,1204,2017-12-06,0.5004582484725051,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26,2020-08-12 17:40:34.669269
19084,84,2826,2017-07-23,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,2020-08-12 17:40:34.669269
19085,69,1941,2017-12-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,2020-08-12 17:40:34.669269
19086,12,2046,2017-05-13,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2015-06-17,2020-08-12 17:40:34.669269
19087,51,2263,2017-08-14,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-18,2020-08-12 17:40:34.669269
19088,55,1302,2017-11-05,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-01-21,2020-08-12 17:40:34.669269
19089,38,3437,2017-04-20,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,2020-08-12 17:40:34.669269
19090,0,1622,2017-11-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,2020-08-12 17:40:34.669269
19091,60,2082,2017-12-29,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24,2020-08-12 17:40:34.669269
19092,23,1279,2017-03-15,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
19093,57,2937,2017-03-16,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,2020-08-12 17:40:34.669269
19094,44,940,2017-10-15,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
19095,92,2127,2017-07-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,2020-08-12 17:40:34.669269
19096,72,2523,2017-12-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2003-09-09,2020-08-12 17:40:34.669269
19097,33,2841,2017-12-11,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1999-12-04,2020-08-12 17:40:34.669269
19098,0,407,2017-07-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2010-11-05,2020-08-12 17:40:34.669269
19099,75,2083,2017-12-15,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
19100,17,209,2017-04-02,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2005-10-22,2020-08-12 17:40:34.669269
19101,8,2713,2017-10-21,0.5004582484725051,Approved,Solex,Road,medium,small,1703.52,1516.13,2004-08-17,2020-08-12 17:40:34.669269
19102,0,3221,2017-05-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2011-04-16,2020-08-12 17:40:34.669269
19103,59,2531,2017-03-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,2020-08-12 17:40:34.669269
19104,37,2929,2017-06-09,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,2020-08-12 17:40:34.669269
19105,64,691,2017-02-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2010-08-20,2020-08-12 17:40:34.669269
19106,21,792,2017-04-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2005-12-07,2020-08-12 17:40:34.669269
19107,68,1561,2017-06-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2016-12-06,2020-08-12 17:40:34.669269
19108,78,1218,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-08-07,2020-08-12 17:40:34.669269
19109,56,2762,2017-07-05,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,2020-08-12 17:40:34.669269
19110,3,2020,2017-05-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,2020-08-12 17:40:34.669269
19111,46,1875,2017-04-20,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2008-03-19,2020-08-12 17:40:34.669269
19112,94,2856,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2001-11-25,2020-08-12 17:40:34.669269
19113,3,3168,2017-06-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-07-21,2020-08-12 17:40:34.669269
19114,81,1885,2017-07-23,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01,2020-08-12 17:40:34.669269
19115,77,2509,2017-06-07,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,2020-08-12 17:40:34.669269
19116,64,467,2017-07-03,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
19117,67,473,2017-05-21,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1995-10-24,2020-08-12 17:40:34.669269
19118,30,2691,2017-06-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10,2020-08-12 17:40:34.669269
19119,0,776,2017-02-27,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,2020-08-12 17:40:34.669269
19120,94,2309,2017-09-15,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,2020-08-12 17:40:34.669269
19121,28,1423,2017-02-13,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1996-11-09,2020-08-12 17:40:34.669269
19122,27,348,2017-02-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2016-11-22,2020-08-12 17:40:34.669269
19123,52,1523,2017-11-19,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1993-07-20,2020-08-12 17:40:34.669269
19124,57,3178,2017-05-07,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-17,2020-08-12 17:40:34.669269
19125,26,2705,2017-02-24,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,2020-08-12 17:40:34.669269
19126,7,2400,2017-11-28,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-03,2020-08-12 17:40:34.669269
19127,19,3207,2017-06-25,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
19128,1,2258,2017-11-08,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
19129,0,424,2017-02-03,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,2020-08-12 17:40:34.669269
19130,65,2308,2017-12-17,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1995-10-24,2020-08-12 17:40:34.669269
19131,0,1707,2017-01-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,2020-08-12 17:40:34.669269
19132,24,2567,2017-10-20,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,2020-08-12 17:40:34.669269
19133,0,181,2017-05-04,1.0,Approved,Solex,Standard,medium,medium,1401.63,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
19134,32,3140,2017-01-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,2020-08-12 17:40:34.669269
19135,51,1143,2017-12-26,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-20,2020-08-12 17:40:34.669269
19136,95,224,2017-06-21,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,2020-08-12 17:40:34.669269
19137,68,2587,2017-06-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
19138,61,1478,2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
19139,25,3356,2017-12-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2002-03-22,2020-08-12 17:40:34.669269
19140,24,2804,2017-11-02,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-11-22,2020-08-12 17:40:34.669269
19141,98,1051,2017-04-03,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-21,2020-08-12 17:40:34.669269
19142,75,1872,2017-02-15,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-10,2020-08-12 17:40:34.669269
19143,58,1748,2017-07-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-11-05,2020-08-12 17:40:34.669269
19144,33,2086,2017-09-23,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,2020-08-12 17:40:34.669269
19145,38,180,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,2020-08-12 17:40:34.669269
19146,44,538,2017-12-26,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-04,2020-08-12 17:40:34.669269
19147,30,3391,2017-06-16,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10,2020-08-12 17:40:34.669269
19148,100,2614,2017-07-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,2020-08-12 17:40:34.669269
19149,74,3332,2017-07-23,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,2020-08-12 17:40:34.669269
19150,50,1721,2017-05-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,2020-08-12 17:40:34.669269
19151,30,3258,2017-04-27,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,2006-11-10,2020-08-12 17:40:34.669269
19152,1,1693,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
19153,66,2908,2017-12-25,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2016-12-06,2020-08-12 17:40:34.669269
19154,6,3108,2017-09-28,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,2020-08-12 17:40:34.669269
19155,68,1505,2017-12-12,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2009-04-12,2020-08-12 17:40:34.669269
19156,82,299,2017-09-29,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25,2020-08-12 17:40:34.669269
